id,score_date,customer_age_sales_interaction,utilization_ratio,combined_plus,discount_category,seat_utilisation_result,target,category_sale_Negative,category_sale_Neutral,category_sale_Positive,subscription_renewal
JMAN_2475019,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9000512,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2453360,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2481540,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2469134,2023-02-24,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_2451881,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9004606,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2390400,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2481518,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10177857,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9039356,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2452473,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_14459683,2023-02-17,2,1.0,2.0,1,1,1,0,0,1,13
JMAN_2338685,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2398184,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9003648,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9014743,2023-01-13,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9011230,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9027381,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9015478,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9020594,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2481520,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9019035,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9020594,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10469147,2023-02-17,9,1.0,2.0,1,0,1,0,0,1,13
JMAN_9016394,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2449949,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9026637,2023-02-03,0,1.0,,1,0,0,1,0,0,6
JMAN_9747161,2023-01-13,11,1.0,2.0,1,0,1,0,0,1,13
JMAN_2477864,2023-03-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2473957,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2433986,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2475871,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2483026,2023-01-06,0,1.0,,1,0,0,1,0,0,6
JMAN_11762688,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_18411667,2023-02-17,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9228504,2023-02-24,15,1.0,2.0,1,1,1,0,0,1,13
JMAN_14674125,2023-02-03,0,1.0,,1,0,0,1,0,0,12
JMAN_9129318,2023-03-31,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_9001356,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9316425,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2464661,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9069156,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2481518,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_11055836,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9174983,2023-03-03,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_9524662,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9036174,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9038285,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2446552,2023-02-17,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_2407642,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18409535,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2441230,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9027381,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9004984,2023-03-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_12382809,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9052714,2023-01-13,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_2480177,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9019580,2023-03-31,0,1.0,1.0,1,1,1,0,1,0,13
JMAN_2458607,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2451145,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18409955,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9702646,2023-01-20,12,1.0,2.0,1,0,1,0,0,1,13
JMAN_2481883,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10683389,2023-01-20,7,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410402,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9045968,2023-02-03,0,2.0,,1,0,1,1,0,0,13
JMAN_9032708,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2475298,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2472640,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_11618371,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_17630843,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9020722,2023-02-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9041676,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2453773,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2407642,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2462757,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2458057,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9026515,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9346429,2023-03-17,14,1.0,3.0,1,0,1,0,0,1,13
JMAN_14331200,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18409554,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18410393,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_13231089,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2447241,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9221334,2023-02-24,15,1.0,3.0,1,0,1,0,0,1,13
JMAN_2476991,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2468805,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2460628,2023-03-24,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9031054,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9897409,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_10936108,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2469134,2023-02-17,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_2437417,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10990609,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2453735,2023-01-06,0,0.5,,1,1,0,1,0,0,3
JMAN_18390212,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9524662,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9313625,2023-01-13,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_14456696,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_11442073,2023-03-17,5,1.0,2.0,1,0,1,0,0,1,13
JMAN_9018253,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9031450,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9007298,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9005295,2023-03-24,14,1.0,3.0,1,0,1,0,0,1,13
JMAN_18410816,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2452556,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9406927,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2471019,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9014366,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2459144,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9334156,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2461834,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9827638,2023-03-24,9,1.0,3.0,1,0,1,0,0,1,13
JMAN_9729502,2023-02-17,12,1.0,2.0,1,0,1,0,0,1,13
JMAN_9001140,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2471261,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9020722,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_10445041,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2262012,2023-01-13,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9328421,2023-01-20,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_9026515,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9021422,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_54374,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9023151,2023-01-13,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_18410822,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2457317,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_11265556,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9124812,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_10048042,2023-01-27,10,1.0,3.0,1,0,1,0,0,1,13
JMAN_2405792,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_14519900,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10616531,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2479009,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2479009,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_18341492,2023-01-13,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2464850,2023-02-03,0,0.1666666666666666,,1,0,1,1,0,0,13
JMAN_2473180,2023-01-27,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_18410813,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2478411,2023-02-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2452370,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2371381,2023-01-13,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2464667,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_18410841,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2311004,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2439200,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_18410832,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9696461,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10442134,2023-02-17,8,1.0,2.0,1,0,1,0,0,1,13
JMAN_10148809,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2460735,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9019742,2023-01-27,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_10575478,2023-02-24,8,1.0,3.0,1,0,1,0,0,1,13
JMAN_2418297,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2476115,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9164427,2023-03-31,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_2468303,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_18394406,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2463786,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9038496,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_1009797,2023-01-13,26,1.0,2.0,1,0,1,0,0,1,13
JMAN_9203571,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_15336980,2023-03-17,0,1.0,1.0,1,0,0,0,1,0,9
JMAN_12228971,2023-03-03,4,1.0,2.0,1,0,0,0,0,1,10
JMAN_2447281,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9086113,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_11075791,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9027650,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2446292,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9071046,2023-02-10,0,1.0,,1,1,1,1,0,0,13
JMAN_2481776,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2468132,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_15849304,2023-02-10,0,1.0,,1,0,0,1,0,0,11
JMAN_2474696,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9310859,2023-03-17,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_9021732,2023-02-17,0,1.0,0.0,1,1,1,1,0,0,13
JMAN_2450544,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10467169,2023-03-31,14,1.0,2.0,1,0,0,0,0,1,5
JMAN_9021157,2023-03-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_18410389,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9028715,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_10348982,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2386204,2023-01-13,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_2476991,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2479627,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410402,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9391855,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_10744386,2023-01-13,7,1.0,2.0,1,0,1,0,0,1,13
JMAN_2461834,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2293551,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2293551,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9118267,2023-03-03,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2379983,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2331172,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_11309660,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9827638,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9729502,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10979316,2023-01-27,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_9327351,2023-02-24,15,1.0,2.0,1,0,1,0,0,1,13
JMAN_2317163,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2443309,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2447281,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2476482,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_10909526,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2481776,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2452081,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9931074,2023-03-10,0,0.8,,1,1,0,1,0,0,11
JMAN_9005620,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9008538,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9034089,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9525135,2023-03-31,11,1.0,3.0,1,0,1,0,0,1,13
JMAN_9034076,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2458897,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2434832,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2481883,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2477864,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9026784,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9003291,2023-02-10,0,1.0,,1,0,0,1,0,0,8
JMAN_9052224,2023-02-10,0,1.0,,1,0,0,1,0,0,12
JMAN_14674125,2023-03-24,1,1.0,2.0,1,0,0,0,0,1,12
JMAN_17645578,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2479009,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_12452245,2023-01-06,0,0.5714285714285714,,1,0,1,1,0,0,13
JMAN_12250851,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_15702888,2023-03-24,0,1.0,1.0,1,0,0,0,1,0,12
JMAN_9020722,2023-02-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_10112853,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_10364413,2023-02-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9015281,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9017463,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9023151,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18391757,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9057731,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2481205,2023-02-24,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_9702646,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2470276,2023-02-17,13,1.0,3.0,1,0,1,0,0,1,13
JMAN_2459144,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2414128,2023-03-31,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9277805,2023-02-17,14,1.0,3.0,1,0,1,0,0,1,13
JMAN_2463062,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2437713,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9027462,2023-02-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_18410798,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9018227,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410834,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9811811,2023-01-13,9,1.0,2.0,1,0,1,0,0,1,13
JMAN_9498051,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_18410393,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2453452,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9016383,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9026784,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9045452,2023-03-03,16,1.0,2.0,1,1,1,0,0,1,13
JMAN_2461321,2023-01-27,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_2461712,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2451330,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2466569,2023-02-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2456533,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9142835,2023-03-31,14,1.0,3.0,1,0,1,0,0,1,13
JMAN_18351475,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9022517,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9002536,2023-03-17,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_2457464,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_11633303,2023-03-03,45,1.0,2.0,1,1,1,0,0,1,13
JMAN_2461046,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2460501,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9086113,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_16138422,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2481325,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_16138422,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9441150,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9028903,2023-01-27,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_12085153,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9028903,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9005620,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2464667,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2464667,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2479861,2023-03-03,15,1.0,2.0,1,0,1,0,0,1,13
JMAN_2453703,2023-03-10,0,1.0,,1,1,1,1,0,0,13
JMAN_18410822,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9011230,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2466897,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_10601345,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2478470,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_15081132,2023-03-31,1,1.0,2.0,1,0,1,0,0,1,13
JMAN_17088061,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_16373812,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2481357,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_12444009,2023-03-17,4,1.0,2.0,1,0,1,0,0,1,13
JMAN_2481205,2023-01-20,16,1.0,3.0,0,0,1,0,0,1,13
JMAN_2454663,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_10575478,2023-03-03,8,1.0,3.0,1,0,1,0,0,1,13
JMAN_2373631,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9702646,2023-01-27,12,1.0,2.0,1,0,1,0,0,1,13
JMAN_9045968,2023-02-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_10487794,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2478280,2023-01-20,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9327351,2023-01-27,15,1.0,2.0,1,0,1,0,0,1,13
JMAN_2331004,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9001400,2023-01-20,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_11327980,2023-01-27,5,1.0,2.0,1,0,1,0,0,1,13
JMAN_2456605,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2476052,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2463960,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2456605,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9031450,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9096433,2023-03-24,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9119221,2023-03-03,16,1.0,3.0,1,1,1,0,0,1,13
JMAN_18170555,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9059722,2023-01-06,0,0.8461538461538461,,1,1,1,1,0,0,13
JMAN_18410388,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9015478,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_10601345,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2482735,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10469147,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18410369,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2473347,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9019742,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2453592,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410406,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9272385,2023-03-03,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2451330,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9022517,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9001220,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2317163,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2480466,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9025908,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9031290,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18411652,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2467880,2023-03-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9007298,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9037279,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2372168,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2372168,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9028715,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9004072,2023-03-03,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9020327,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9659718,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2429595,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9003408,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18173797,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18410391,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2481205,2023-03-03,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_2468966,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2463159,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9160150,2023-03-17,16,1.0,2.0,1,0,0,0,0,1,12
JMAN_9361784,2023-03-31,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_10065601,2023-03-24,10,1.0,3.0,1,0,1,0,0,1,13
JMAN_9203571,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10487794,2023-03-03,9,1.0,3.0,1,0,1,0,0,1,13
JMAN_2456533,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2458841,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9023646,2023-03-17,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9948637,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2479556,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2474216,2023-01-20,16,1.0,2.0,1,1,1,0,0,1,13
JMAN_11618371,2023-02-24,5,1.0,2.0,1,1,1,0,0,1,13
