id,customer_age_sales_interaction,utilization_ratio,combined_plus,discount_category,seat_utilisation_result,target,category_sale_Negative,category_sale_Neutral,category_sale_Positive,subscription_renewal
2481883,17,1.0,2.0,1,0,1,0,0,1,13
10683389,7,1.0,2.0,1,0,1,0,0,1,13
18410402,0,1.0,1.0,1,0,1,0,1,0,13
9045968,0,2.0,,1,0,1,1,0,0,13
9032708,0,1.0,1.0,1,0,1,0,1,0,13
2475298,17,1.0,2.0,1,0,1,0,0,1,13
2472640,0,1.0,,1,0,1,1,0,0,13
11618371,0,1.0,,1,0,1,1,0,0,13
17630843,0,1.0,1.0,1,0,1,0,1,0,13
9020722,0,1.0,0.0,1,0,1,1,0,0,13
9041676,0,1.0,1.0,1,0,1,0,1,0,13
2453773,17,1.0,2.0,1,0,1,0,0,1,13
2407642,0,1.0,,1,0,1,1,0,0,13
2462757,0,1.0,,1,0,1,1,0,0,13
2458057,0,1.0,1.0,1,0,1,0,1,0,13
9026515,17,1.0,2.0,1,0,1,0,0,1,13
9346429,14,1.0,3.0,1,0,1,0,0,1,13
14331200,0,1.0,1.0,1,0,1,0,1,0,13
18409554,0,1.0,1.0,1,0,1,0,1,0,13
18410393,0,1.0,,1,0,1,1,0,0,13
13231089,0,1.0,,1,0,1,1,0,0,13
2447241,0,1.0,,1,0,1,1,0,0,13
9221334,15,1.0,3.0,1,0,1,0,0,1,13
2476991,17,1.0,2.0,1,0,1,0,0,1,13
2468805,0,1.0,0.0,1,0,1,1,0,0,13
2460628,16,1.0,2.0,1,0,1,0,0,1,13
9031054,0,1.0,,1,0,1,1,0,0,13
9897409,0,1.0,,1,0,1,1,0,0,13
10936108,0,1.0,,1,0,1,1,0,0,13
2469134,16,1.0,3.0,1,0,1,0,0,1,13
2437417,17,1.0,2.0,1,0,1,0,0,1,13
10990609,0,1.0,1.0,1,0,1,0,1,0,13
2453735,0,0.5,,1,1,0,1,0,0,3
18390212,17,1.0,2.0,1,0,1,0,0,1,13
9524662,0,1.0,1.0,1,0,1,0,1,0,13
9313625,13,1.0,2.0,1,0,1,0,0,1,13
14456696,0,1.0,,1,0,1,1,0,0,13
11442073,5,1.0,2.0,1,0,1,0,0,1,13
9018253,17,1.0,2.0,1,0,1,0,0,1,13
9031450,0,1.0,1.0,1,0,1,0,1,0,13
9007298,0,1.0,,1,0,1,1,0,0,13
9005295,14,1.0,3.0,1,0,1,0,0,1,13
18410816,17,1.0,2.0,1,0,1,0,0,1,13
2452556,0,1.0,,1,0,1,1,0,0,13
9406927,0,1.0,,1,0,1,1,0,0,13
2471019,0,1.0,,1,0,1,1,0,0,13
9014366,0,1.0,,1,0,1,1,0,0,13
2459144,0,1.0,,1,0,1,1,0,0,13
9334156,0,1.0,1.0,1,0,1,0,1,0,13
2461834,17,1.0,2.0,1,0,1,0,0,1,13
9827638,9,1.0,3.0,1,0,1,0,0,1,13
9729502,12,1.0,2.0,1,0,1,0,0,1,13
9001140,0,1.0,,1,0,1,1,0,0,13
2471261,0,1.0,1.0,1,0,1,0,1,0,13
9020722,0,1.0,,1,0,1,1,0,0,13
10445041,0,1.0,,1,0,1,1,0,0,13
2262012,0,1.0,0.0,1,0,1,1,0,0,13
9328421,14,1.0,2.0,1,0,1,0,0,1,13
9026515,17,1.0,2.0,1,0,1,0,0,1,13
9021422,0,1.0,1.0,1,0,1,0,1,0,13
54374,0,1.0,,1,0,1,1,0,0,13
9023151,17,1.0,3.0,1,0,1,0,0,1,13
18410822,0,1.0,,1,0,1,1,0,0,13
2457317,0,1.0,,1,0,1,1,0,0,13
11265556,0,1.0,1.0,1,0,1,0,1,0,13
9124812,0,1.0,,1,0,1,1,0,0,13
10048042,10,1.0,3.0,1,0,1,0,0,1,13
2405792,0,1.0,,1,0,1,1,0,0,13
14519900,0,1.0,,1,0,1,1,0,0,13
10616531,0,1.0,,1,0,1,1,0,0,13
2479009,17,1.0,2.0,1,0,1,0,0,1,13
2479009,16,1.0,2.0,1,0,1,0,0,1,13
18341492,17,1.0,2.0,1,0,1,0,0,1,13
2464850,0,0.1666666666666666,,1,0,1,1,0,0,13
2473180,17,1.0,3.0,1,0,1,0,0,1,13
18410813,17,1.0,2.0,1,0,1,0,0,1,13
2478411,0,1.0,0.0,1,0,1,1,0,0,13
2452370,0,1.0,1.0,1,0,1,0,1,0,13
2371381,0,1.0,0.0,1,0,1,1,0,0,13
2464667,0,1.0,0.0,1,0,1,1,0,0,13
18410841,0,1.0,1.0,1,0,1,0,1,0,13
2311004,0,1.0,0.0,1,0,1,1,0,0,13
2439200,0,1.0,0.0,1,0,1,1,0,0,13
18410832,0,1.0,,1,0,1,1,0,0,13
9696461,0,1.0,,1,0,1,1,0,0,13
10442134,8,1.0,2.0,1,0,1,0,0,1,13
10148809,0,1.0,,1,0,1,1,0,0,13
2460735,17,1.0,2.0,1,0,1,0,0,1,13
9019742,17,1.0,3.0,1,0,1,0,0,1,13
10575478,8,1.0,3.0,1,0,1,0,0,1,13
2418297,0,1.0,1.0,1,0,1,0,1,0,13
2476115,17,1.0,3.0,1,0,1,0,0,1,13
9164427,16,1.0,3.0,1,0,1,0,0,1,13
2468303,0,1.0,0.0,1,0,1,1,0,0,13
18394406,0,1.0,,1,0,1,1,0,0,13
2463786,17,1.0,2.0,1,0,1,0,0,1,13
9038496,0,1.0,,1,0,1,1,0,0,13
1009797,26,1.0,2.0,1,0,1,0,0,1,13
9203571,0,1.0,,1,0,1,1,0,0,13
15336980,0,1.0,1.0,1,0,0,0,1,0,9
12228971,4,1.0,2.0,1,0,0,0,0,1,10
2447281,17,1.0,2.0,1,0,1,0,0,1,13
9086113,0,1.0,1.0,1,0,1,0,1,0,13
11075791,0,1.0,1.0,1,0,1,0,1,0,13
9027650,0,1.0,,1,0,1,1,0,0,13
2446292,0,1.0,0.0,1,0,1,1,0,0,13
9071046,0,1.0,,1,1,1,1,0,0,13
2481776,0,1.0,1.0,1,0,1,0,1,0,13
2468132,0,1.0,,1,0,1,1,0,0,13
15849304,0,1.0,,1,0,0,1,0,0,11
2474696,0,1.0,1.0,1,0,1,0,1,0,13
9310859,14,1.0,2.0,1,0,1,0,0,1,13
9021732,0,1.0,0.0,1,1,1,1,0,0,13
2450544,0,1.0,1.0,1,0,1,0,1,0,13
10467169,14,1.0,2.0,1,0,0,0,0,1,5
9021157,17,1.0,3.0,1,0,1,0,0,1,13
18410389,0,1.0,1.0,1,0,1,0,1,0,13
9028715,0,1.0,,1,0,1,1,0,0,13
10348982,0,1.0,1.0,1,0,1,0,1,0,13
2386204,13,1.0,2.0,1,0,1,0,0,1,13
2476991,16,1.0,2.0,1,0,1,0,0,1,13
2479627,17,1.0,2.0,1,0,1,0,0,1,13
18410402,0,1.0,1.0,1,0,1,0,1,0,13
9391855,0,1.0,,1,0,1,1,0,0,13
10744386,7,1.0,2.0,1,0,1,0,0,1,13
2461834,0,1.0,,1,0,1,1,0,0,13
2293551,0,1.0,1.0,1,0,1,0,1,0,13
2293551,0,1.0,1.0,1,0,1,0,1,0,13
9118267,16,1.0,2.0,1,0,1,0,0,1,13
2379983,16,1.0,2.0,1,0,1,0,0,1,13
2331172,0,1.0,1.0,1,0,1,0,1,0,13
11309660,0,1.0,,1,0,1,1,0,0,13
9827638,0,1.0,,1,0,1,1,0,0,13
9729502,0,1.0,,1,0,1,1,0,0,13
10979316,14,1.0,2.0,1,0,1,0,0,1,13
9327351,15,1.0,2.0,1,0,1,0,0,1,13
2317163,0,1.0,,1,0,1,1,0,0,13
2443309,17,1.0,2.0,1,0,1,0,0,1,13
2447281,17,1.0,2.0,1,0,1,0,0,1,13
2476482,0,1.0,0.0,1,0,1,1,0,0,13
10909526,0,1.0,1.0,1,0,1,0,1,0,13
2481776,0,1.0,1.0,1,0,1,0,1,0,13
2452081,0,1.0,1.0,1,0,1,0,1,0,13
9931074,0,0.8,,1,1,0,1,0,0,11
9005620,0,1.0,,1,0,1,1,0,0,13
9008538,0,1.0,,1,0,1,1,0,0,13
9034089,17,1.0,2.0,1,0,1,0,0,1,13
9525135,11,1.0,3.0,1,0,1,0,0,1,13
9034076,0,1.0,1.0,1,0,1,0,1,0,13
2458897,0,1.0,,1,0,1,1,0,0,13
2434832,0,1.0,,1,0,1,1,0,0,13
2481883,16,1.0,2.0,1,0,1,0,0,1,13
2477864,0,1.0,,1,0,1,1,0,0,13
9026784,0,1.0,,1,0,1,1,0,0,13
9003291,0,1.0,,1,0,0,1,0,0,8
9052224,0,1.0,,1,0,0,1,0,0,12
14674125,1,1.0,2.0,1,0,0,0,0,1,12
17645578,0,1.0,1.0,1,0,1,0,1,0,13
2479009,0,1.0,,1,0,1,1,0,0,13
12452245,0,0.5714285714285714,,1,0,1,1,0,0,13
12250851,0,1.0,1.0,1,0,1,0,1,0,13
15702888,0,1.0,1.0,1,0,0,0,1,0,12
9020722,0,1.0,0.0,1,0,1,1,0,0,13
10112853,0,1.0,,1,0,1,1,0,0,13
10364413,0,1.0,0.0,1,0,1,1,0,0,13
9015281,0,1.0,,1,0,1,1,0,0,13
9017463,0,1.0,0.0,1,0,1,1,0,0,13
9023151,0,1.0,,1,0,1,1,0,0,13
18391757,17,1.0,2.0,1,0,1,0,0,1,13
9057731,16,1.0,2.0,1,0,1,0,0,1,13
2481205,16,1.0,3.0,1,0,1,0,0,1,13
9702646,0,1.0,,1,0,1,1,0,0,13
2470276,13,1.0,3.0,1,0,1,0,0,1,13
2459144,0,1.0,,1,0,1,1,0,0,13
2414128,16,1.0,2.0,1,0,1,0,0,1,13
9277805,14,1.0,3.0,1,0,1,0,0,1,13
2463062,17,1.0,3.0,1,0,1,0,0,1,13
2437713,0,1.0,0.0,1,0,1,1,0,0,13
9027462,17,1.0,3.0,1,0,1,0,0,1,13
18410798,0,1.0,,1,0,1,1,0,0,13
9018227,17,1.0,2.0,1,0,1,0,0,1,13
18410834,0,1.0,1.0,1,0,1,0,1,0,13
9811811,9,1.0,2.0,1,0,1,0,0,1,13
9498051,0,1.0,,1,0,1,1,0,0,13
18410393,0,1.0,,1,0,1,1,0,0,13
2453452,17,1.0,2.0,1,0,1,0,0,1,13
9016383,17,1.0,2.0,1,0,1,0,0,1,13
9026784,17,1.0,2.0,1,0,1,0,0,1,13
9045452,16,1.0,2.0,1,1,1,0,0,1,13
2461321,13,1.0,2.0,1,0,1,0,0,1,13
2461712,0,1.0,,1,0,1,1,0,0,13
2451330,17,1.0,2.0,1,0,1,0,0,1,13
2466569,17,1.0,3.0,1,0,1,0,0,1,13
2456533,0,1.0,1.0,1,0,1,0,1,0,13
9142835,14,1.0,3.0,1,0,1,0,0,1,13
18351475,0,1.0,1.0,1,0,1,0,1,0,13
9022517,0,1.0,,1,0,1,1,0,0,13
9002536,16,1.0,3.0,1,0,1,0,0,1,13
2457464,0,1.0,,1,0,1,1,0,0,13
11633303,45,1.0,2.0,1,1,1,0,0,1,13
2461046,0,1.0,,1,0,1,1,0,0,13
2460501,17,1.0,2.0,1,0,1,0,0,1,13
9086113,0,1.0,1.0,1,0,1,0,1,0,13
16138422,0,1.0,,1,0,1,1,0,0,13
2481325,17,1.0,2.0,1,0,1,0,0,1,13
16138422,0,1.0,,1,0,1,1,0,0,13
9441150,0,1.0,1.0,1,0,1,0,1,0,13
9028903,16,1.0,2.0,1,0,1,0,0,1,13
12085153,0,1.0,,1,0,1,1,0,0,13
9028903,16,1.0,2.0,1,0,1,0,0,1,13
9005620,16,1.0,2.0,1,0,1,0,0,1,13
2464667,0,1.0,0.0,1,0,1,1,0,0,13
2464667,0,1.0,,1,0,1,1,0,0,13
2479861,15,1.0,2.0,1,0,1,0,0,1,13
2453703,0,1.0,,1,1,1,1,0,0,13
18410822,0,1.0,1.0,1,0,1,0,1,0,13
9011230,0,1.0,,1,0,1,1,0,0,13
2466897,0,1.0,,1,0,1,1,0,0,13
10601345,16,1.0,2.0,1,0,1,0,0,1,13
2478470,0,1.0,1.0,1,0,1,0,1,0,13
15081132,1,1.0,2.0,1,0,1,0,0,1,13
17088061,0,1.0,1.0,1,0,1,0,1,0,13
16373812,0,1.0,,1,0,1,1,0,0,13
2481357,0,1.0,0.0,1,0,1,1,0,0,13
12444009,4,1.0,2.0,1,0,1,0,0,1,13
2481205,16,1.0,3.0,0,0,1,0,0,1,13
2454663,0,1.0,,1,0,1,1,0,0,13
10575478,8,1.0,3.0,1,0,1,0,0,1,13
2373631,0,1.0,,1,0,1,1,0,0,13
9702646,12,1.0,2.0,1,0,1,0,0,1,13
9045968,0,1.0,0.0,1,0,1,1,0,0,13
10487794,0,1.0,,1,0,1,1,0,0,13
2478280,17,1.0,3.0,1,0,1,0,0,1,13
9327351,15,1.0,2.0,1,0,1,0,0,1,13
2331004,0,1.0,,1,0,1,1,0,0,13
9001400,16,1.0,3.0,1,0,1,0,0,1,13
11327980,5,1.0,2.0,1,0,1,0,0,1,13
2456605,0,1.0,,1,0,1,1,0,0,13
2476052,0,1.0,,1,0,1,1,0,0,13
2463960,0,1.0,1.0,1,0,1,0,1,0,13
2456605,0,1.0,1.0,1,0,1,0,1,0,13
9031450,0,1.0,1.0,1,0,1,0,1,0,13
9096433,16,1.0,2.0,1,0,1,0,0,1,13
9119221,16,1.0,3.0,1,1,1,0,0,1,13
18170555,17,1.0,2.0,1,0,1,0,0,1,13
9059722,0,0.8461538461538461,,1,1,1,1,0,0,13
18410388,0,1.0,,1,0,1,1,0,0,13
9015478,0,1.0,0.0,1,0,1,1,0,0,13
10601345,0,1.0,,1,0,1,1,0,0,13
2482735,17,1.0,2.0,1,0,1,0,0,1,13
10469147,0,1.0,,1,0,1,1,0,0,13
18410369,0,1.0,1.0,1,0,1,0,1,0,13
2473347,16,1.0,2.0,1,0,1,0,0,1,13
9019742,0,1.0,,1,0,1,1,0,0,13
2453592,17,1.0,2.0,1,0,1,0,0,1,13
18410406,0,1.0,1.0,1,0,1,0,1,0,13
9272385,16,1.0,2.0,1,0,1,0,0,1,13
2451330,0,1.0,,1,0,1,1,0,0,13
9022517,17,1.0,2.0,1,0,1,0,0,1,13
9001220,17,1.0,2.0,1,0,1,0,0,1,13
2317163,0,1.0,,1,0,1,1,0,0,13
2480466,0,1.0,0.0,1,0,1,1,0,0,13
9025908,0,1.0,0.0,1,0,1,1,0,0,13
9031290,0,1.0,1.0,1,0,1,0,1,0,13
18411652,17,1.0,2.0,1,0,1,0,0,1,13
2467880,0,1.0,0.0,1,0,1,1,0,0,13
9007298,0,1.0,1.0,1,0,1,0,1,0,13
9037279,17,1.0,2.0,1,0,1,0,0,1,13
2372168,0,1.0,1.0,1,0,1,0,1,0,13
2372168,0,1.0,,1,0,1,1,0,0,13
9028715,0,1.0,,1,0,1,1,0,0,13
9004072,17,1.0,3.0,1,0,1,0,0,1,13
9020327,17,1.0,3.0,1,0,1,0,0,1,13
9659718,0,1.0,,1,0,1,1,0,0,13
2429595,0,1.0,0.0,1,0,1,1,0,0,13
9003408,0,1.0,,1,0,1,1,0,0,13
18173797,0,1.0,1.0,1,0,1,0,1,0,13
18410391,0,1.0,1.0,1,0,1,0,1,0,13
2481205,16,1.0,3.0,1,0,1,0,0,1,13
2468966,0,1.0,,1,0,1,1,0,0,13
2463159,0,1.0,1.0,1,0,1,0,1,0,13
9160150,16,1.0,2.0,1,0,0,0,0,1,12
9361784,14,1.0,2.0,1,0,1,0,0,1,13
10065601,10,1.0,3.0,1,0,1,0,0,1,13
9203571,0,1.0,,1,0,1,1,0,0,13
10487794,9,1.0,3.0,1,0,1,0,0,1,13
2456533,0,1.0,1.0,1,0,1,0,1,0,13
2458841,0,1.0,1.0,1,0,1,0,1,0,13
9023646,16,1.0,2.0,1,0,1,0,0,1,13
9948637,0,1.0,0.0,1,0,1,1,0,0,13
2479556,0,1.0,1.0,1,0,1,0,1,0,13
2474216,16,1.0,2.0,1,1,1,0,0,1,13
11618371,5,1.0,2.0,1,1,1,0,0,1,13
2457464,0,1.0,1.0,1,0,1,0,1,0,13
18410824,17,1.0,2.0,1,0,1,0,0,1,13
9097813,16,1.0,3.0,1,0,1,0,0,1,13
9032443,17,1.0,2.0,1,0,1,0,0,1,13
11055836,0,1.0833333333333333,,1,0,1,1,0,0,13
9039751,0,1.0,,1,0,1,1,0,0,13
10979474,0,1.0,1.0,1,0,1,0,1,0,13
9036174,17,1.0,2.0,1,0,1,0,0,1,13
9071046,0,1.0,1.0,1,1,1,0,1,0,13
12085153,4,1.0,2.0,1,0,1,0,0,1,13
10458906,7,1.0,2.0,1,0,1,0,0,1,13
9056184,0,1.0,,1,0,1,1,0,0,13
2467880,0,1.0,,1,0,1,1,0,0,13
9042513,0,1.0,0.0,1,0,1,1,0,0,13
2463468,0,1.0,,1,0,1,1,0,0,13
15223638,0,1.0,,1,0,1,1,0,0,13
9001218,0,1.0,1.0,1,0,1,0,1,0,13
9034089,17,1.0,2.0,1,0,1,0,0,1,13
9173832,0,1.0,1.0,1,0,1,0,1,0,13
9398554,13,1.0,2.0,1,0,1,0,0,1,13
1286382,0,1.0,,1,0,1,1,0,0,13
2479290,0,1.0,1.0,1,0,1,0,1,0,13
18139241,17,1.0,3.0,1,0,1,0,0,1,13
18410369,0,1.0,,1,0,1,1,0,0,13
9019580,0,1.0,1.0,1,0,1,0,1,0,13
9124812,0,1.0,0.0,1,0,1,1,0,0,13
2475019,17,1.0,2.0,1,0,1,0,0,1,13
16385554,17,1.0,2.0,1,0,1,0,0,1,13
2453452,17,1.0,2.0,1,0,1,0,0,1,13
9008366,17,1.0,2.0,1,0,1,0,0,1,13
9026296,0,1.0,1.0,1,0,1,0,1,0,13
9018662,17,1.0,2.0,1,0,1,0,0,1,13
12250851,0,0.5,,1,0,1,1,0,0,13
2390976,0,1.0,1.0,1,0,1,0,1,0,13
2481776,0,1.0,1.0,1,0,1,0,1,0,13
10739656,0,1.0,,1,0,1,1,0,0,13
16087982,0,1.0,1.0,1,1,1,0,1,0,13
2480393,16,1.0,2.0,1,0,1,0,0,1,13
11879688,0,1.0,1.0,1,0,1,0,1,0,13
2470977,0,1.0,1.0,1,0,1,0,1,0,13
2463468,17,1.0,2.0,1,0,1,0,0,1,13
9029729,17,1.0,2.0,1,0,1,0,0,1,13
2471256,17,1.0,2.0,1,0,1,0,0,1,13
9021422,0,1.0,1.0,1,0,1,0,1,0,13
18410413,0,1.0,1.0,1,0,1,0,1,0,13
18391348,17,1.0,2.0,1,0,1,0,0,1,13
9019035,17,1.0,2.0,1,0,1,0,0,1,13
2482475,17,1.0,3.0,1,0,1,0,0,1,13
9026942,0,1.0,,1,0,1,1,0,0,13
2478294,0,1.0,0.0,1,0,1,1,0,0,13
9001964,0,1.0,,1,0,1,1,0,0,13
9032079,17,1.0,3.0,1,0,1,0,0,1,13
2473570,17,1.0,3.0,1,0,1,0,0,1,13
2456533,0,1.0,1.0,1,0,1,0,1,0,13
9005538,0,1.0,,1,0,1,1,0,0,13
10281567,9,1.0,2.0,1,0,1,0,0,1,13
2445669,0,1.0,1.0,1,0,1,0,1,0,13
18362857,0,1.0,1.0,1,0,1,0,1,0,13
18411652,17,1.0,2.0,1,0,1,0,0,1,13
11015261,5,1.0,2.0,1,1,1,0,0,1,13
9003648,17,1.0,2.0,1,0,1,0,0,1,13
9096433,16,1.0,2.0,1,0,1,0,0,1,13
54374,0,1.0,,1,0,1,1,0,0,13
2441174,0,1.0,0.0,1,0,1,1,0,0,13
9034089,17,1.0,2.0,1,0,1,0,0,1,13
18409541,0,1.0,,1,0,1,1,0,0,13
10601345,0,1.0,,1,0,1,1,0,0,13
9036591,0,1.0,,1,0,1,1,0,0,13
2475019,17,1.0,2.0,1,1,1,0,0,1,13
9014366,16,1.0,2.0,1,0,1,0,0,1,13
16871480,0,1.0,1.0,1,0,1,0,1,0,13
2418297,0,1.0,,1,0,1,1,0,0,13
2472023,17,1.0,2.0,1,0,1,0,0,1,13
2447279,0,1.0,1.0,1,0,1,0,1,0,13
9038496,16,1.0,2.0,1,0,1,0,0,1,13
2479836,17,1.0,2.0,1,0,1,0,0,1,13
9028996,17,1.0,2.0,1,0,1,0,0,1,13
2479556,0,1.0,1.0,1,0,1,0,1,0,13
2469850,0,1.0,0.0,1,0,1,1,0,0,13
9118267,16,1.0,2.0,1,0,1,0,0,1,13
2446236,16,1.0,2.0,1,0,1,0,0,1,13
18409548,0,1.0,,1,0,1,1,0,0,13
2388391,0,1.0,1.0,1,0,1,0,1,0,13
18149360,0,1.0,,1,0,1,1,0,0,13
9039751,0,1.0,,1,0,1,1,0,0,13
9001024,0,1.0,,1,0,1,1,0,0,13
2477855,0,1.0,,1,0,1,1,0,0,13
2459391,16,1.0,2.0,1,0,1,0,0,1,13
2482561,0,1.0,0.0,1,0,1,1,0,0,13
9000773,0,1.0,,1,0,1,1,0,0,13
2453223,0,1.0,1.0,1,0,1,0,1,0,13
9311958,0,1.0,,1,1,1,1,0,0,13
2461858,0,1.0,,1,0,1,1,0,0,13
9005027,17,1.0,2.0,1,0,1,0,0,1,13
9036591,17,1.0,3.0,1,0,1,0,0,1,13
9124812,0,2.0,1.0,1,0,1,0,1,0,13
2472601,0,1.0,1.0,1,0,1,0,1,0,13
2458137,0,1.0,1.0,1,0,1,0,1,0,13
9024511,0,1.0,,1,0,1,1,0,0,13
2444949,17,1.0,2.0,1,0,1,0,0,1,13
2454576,17,1.0,2.0,1,0,1,0,0,1,13
9258120,0,1.0,,1,0,1,1,0,0,13
2463786,0,1.0,,1,0,1,1,0,0,13
9075938,0,1.0,,1,0,1,1,0,0,13
9004544,0,1.0,,1,0,1,1,0,0,13
9948637,0,1.0,0.0,1,0,1,1,0,0,13
14674125,1,1.0,2.0,1,0,0,0,0,1,12
9118267,16,1.0,2.0,1,0,1,0,0,1,13
18410398,17,1.0,2.0,1,0,1,0,0,1,13
2317163,0,1.0,0.0,1,0,1,1,0,0,13
2480466,0,1.0,0.0,1,0,1,1,0,0,13
16875693,0,1.0,,1,0,1,1,0,0,13
9259102,0,1.0,,1,0,1,1,0,0,13
9611076,0,1.0,,1,1,1,1,0,0,13
2371381,0,1.0,0.0,1,0,1,1,0,0,13
2443914,0,1.0,,1,0,1,1,0,0,13
9281732,0,1.1363636363636365,,1,0,1,1,0,0,13
9281732,15,1.0,3.0,1,0,1,0,0,1,13
18170555,16,1.0,2.0,1,0,1,0,0,1,13
10026734,0,1.0,,1,0,1,1,0,0,13
2446861,0,1.0,1.0,1,0,1,0,1,0,13
2446740,0,1.0,1.0,1,0,1,0,1,0,13
2479749,16,1.0,2.0,1,0,1,0,0,1,13
2478900,0,1.0,1.0,1,0,1,0,1,0,13
9022086,17,1.0,3.0,1,0,1,0,0,1,13
12444009,4,1.0,2.0,1,0,1,0,0,1,13
16164717,0,1.0,,1,0,1,1,0,0,13
9019742,0,1.0,,1,0,1,1,0,0,13
2478316,0,1.0588235294117647,,1,0,1,1,0,0,13
2469141,0,1.0,1.0,1,0,1,0,1,0,13
16380016,0,1.0,1.0,1,1,1,0,1,0,13
2304165,0,1.0,0.0,1,0,1,1,0,0,13
9000902,16,1.0,2.0,1,0,1,0,0,1,13
9000902,17,1.0,2.0,1,0,1,0,0,1,13
2464850,16,1.0,2.0,1,0,1,0,0,1,13
2460501,17,1.0,2.0,1,0,1,0,0,1,13
2460501,17,1.0,2.0,1,0,1,0,0,1,13
9585745,0,1.0,,1,0,1,1,0,0,13
9806549,11,1.0,3.0,1,0,1,0,0,1,13
9000568,0,1.0,,1,0,1,1,0,0,13
2480466,0,1.0,,1,0,1,1,0,0,13
11442073,5,1.0,2.0,1,0,1,0,0,1,13
2474704,0,1.0,0.0,1,0,1,1,0,0,13
2478411,0,1.0,,1,0,1,1,0,0,13
11249333,6,1.0,2.0,1,0,1,0,0,1,13
2474690,0,0.8888888888888888,,1,0,1,1,0,0,13
2439200,0,1.0,0.0,1,0,1,1,0,0,13
9011230,0,1.0,1.0,1,0,1,0,1,0,13
18354320,0,1.0,1.0,1,0,1,0,1,0,13
2479749,0,1.0,,1,0,1,1,0,0,13
9019580,0,1.0,1.0,1,1,1,0,1,0,13
9031615,0,1.0,1.0,1,0,1,0,1,0,13
2464445,0,1.0,,1,0,1,1,0,0,13
2452905,0,1.0,,1,0,1,1,0,0,13
2472635,0,1.0,,1,0,1,1,0,0,13
12537206,0,1.0,,1,0,1,1,0,0,13
2402799,0,1.0,1.0,1,0,1,0,1,0,13
18409956,0,1.0,1.0,1,0,1,0,1,0,13
9047481,16,1.0,2.0,1,0,1,0,0,1,13
9002536,15,1.0,3.0,1,0,1,0,0,1,13
10489734,11,1.0,2.0,1,0,1,0,0,1,13
9174983,0,1.0,,1,0,1,1,0,0,13
2446956,0,1.0,,1,0,1,1,0,0,13
9071046,0,1.0,1.0,1,0,1,0,1,0,13
2446890,0,1.0,0.0,1,0,1,1,0,0,13
9023687,0,1.0,1.0,1,0,1,0,1,0,13
16875693,17,1.0,2.0,1,0,1,0,0,1,13
10458906,7,1.0,2.0,1,0,1,0,0,1,13
2467880,0,1.0,0.0,1,0,1,1,0,0,13
2456322,17,1.0,2.0,1,0,1,0,0,1,13
2476052,0,1.0,0.0,1,0,1,1,0,0,13
2463960,0,1.0,1.0,1,0,1,0,1,0,13
2468403,0,1.0,0.0,1,0,1,1,0,0,13
9311958,14,1.0,2.0,1,1,1,0,0,1,13
9005295,0,1.0,,1,0,1,1,0,0,13
18409541,0,1.0,1.0,1,0,1,0,1,0,13
2475019,17,1.0,2.0,1,0,1,0,0,1,13
16373812,0,1.0,1.0,1,1,1,0,1,0,13
2471162,0,1.0,,1,0,1,1,0,0,13
2461723,16,1.0,2.0,1,0,1,0,0,1,13
2476133,17,1.0,2.0,1,0,1,0,0,1,13
9008035,14,0.1111111111111111,2.0,0,0,0,0,0,1,12
2432487,0,1.0,,1,0,1,1,0,0,13
2480262,0,1.0,0.0,1,0,1,1,0,0,13
18351475,0,1.0,1.0,1,0,1,0,1,0,13
9014349,15,1.0,3.0,1,0,1,0,0,1,13
2456787,17,1.0,2.0,1,1,1,0,0,1,13
10909526,0,1.0,1.0,1,0,1,0,1,0,13
9022859,0,1.0,1.0,1,0,1,0,1,0,13
2262012,0,1.0,0.0,1,0,1,1,0,0,13
9023120,0,1.0,,1,0,1,1,0,0,13
2463960,0,1.0,,1,0,1,1,0,0,13
2468831,16,1.0,2.0,1,0,1,0,0,1,13
2482605,0,1.0,1.0,1,0,1,0,1,0,13
13241134,0,1.0,,1,0,1,1,0,0,13
9173832,0,1.0,1.0,1,0,1,0,1,0,13
2447679,0,1.0,0.0,1,0,1,1,0,0,13
10601345,16,1.0,2.0,1,0,1,0,0,1,13
2482911,17,1.0,2.0,1,0,1,0,0,1,13
9000101,17,1.0,2.0,1,0,1,0,0,1,13
2483334,17,1.0,2.0,1,0,1,0,0,1,13
2451026,0,1.0,,1,1,1,1,0,0,13
9420806,14,1.0,2.0,1,0,1,0,0,1,13
11018677,0,1.0,,1,0,1,1,0,0,13
2304165,0,1.0,0.0,1,0,1,1,0,0,13
2335690,0,1.0,,1,0,1,1,0,0,13
2445535,0,1.0,,1,0,1,1,0,0,13
2463062,17,1.0,3.0,1,0,1,0,0,1,13
2457132,17,1.0377358490566038,2.0,1,0,1,0,0,1,13
9003668,17,1.0,2.0,1,0,1,0,0,1,13
9016561,0,1.0,0.0,1,0,1,1,0,0,13
10951284,0,1.0,,1,0,1,1,0,0,13
2471261,0,1.0,1.0,1,0,1,0,1,0,13
9396302,0,1.0,,1,0,1,1,0,0,13
9000568,17,1.0,2.0,1,0,1,0,0,1,13
2481252,0,1.0,,1,0,1,1,0,0,13
2438486,17,1.0,2.0,1,0,1,0,0,1,13
2477855,0,1.0,,1,0,1,1,0,0,13
9023120,12,1.0,2.0,1,0,1,0,0,1,13
9036481,0,1.0,,1,0,1,1,0,0,13
